l;Destination;Channel;AdvanceDays;TicketWeekday;DepartureWeekday;Fare;miles
DTW;LAS;Online Other;85;Wednesday;Thursday;112.19;1740
DTW;LAS;Offline;77;Sunday;Sunday;114.185;1740
DTW;LAS;Expedia;93;Saturday;Monday;82.79;1740
DTW;LAS;Offline;17;Friday;Monday;177.505;1740
DTW;LAS;Orbitz;48;Tuesday;Monday;161.86;1740
DTW;LAS;Travelocity;48;Tuesday;Monday;115.35;1740
DTW;LAS;Offline;125;Thursday;Wednesday;106.05;1740
DTW;LAS;Travelocity;184;Sunday;Tuesday;92.1;1740
DTW;LAS;Offline;93;Friday;Sunday;139.3433333;1740
DTW;LAS;Online Other;15;Tuesday;Wednesday;121.12;1740
DTW;LAS;Offline;35;Thursday;Thursday;196.2892857;1740
DTW;LAS;Offline;55;Tuesday;Monday;126.2914286;1740
DTW;LAS;Online Other;32;Thursday;Monday;149.86;1740
DTW;LAS;Expedia;5;Thursday;Tuesday;77.67;1740
DTW;LAS;Expedia;18;Wednesday;Sunday;173.375;1740
DTW;LAS;Orbitz;59;Tuesday;Friday;133.96;1740
DTW;LAS;Offline;82;Monday;Saturday;114.185;1740
DTW;LAS;Offline;6;Thursday;Wednesday;121.6241667;1740
DTW;LAS;Offline;35;Monday;Monday;141.699;1740
DTW;LAS;Travelocity;84;Sunday;Sunday;106.05;1740
DTW;LAS;Travelocity;105;Wednesday;Wednesday;106.05;1740
DTW;LAS;Expedia;82;Wednesday;Monday;103.72;1740
DTW;LAS;Online Other;35;Thursday;Thursday;141.185;1740
DTW;LAS;Offline;17;Monday;Thursday;201.6327273;1740
DTW;LAS;Offline;99;Tuesday;Wednesday;124.65;1740
DTW;LAS;Offline;1;Saturday;Sunday;260.4071429;1740
DTW;LAS;Online Other;35;Monday;Monday;124.745;1740
DTW;LAS;Offline;20;Saturday;Friday;155.4325;1740
DTW;LAS;Online Other;21;Wednesday;Wednesday;107.995;1740
DTW;LAS;Offline;89;Friday;Wednesday;104.4966667;1740
DTW;LAS;Orbitz;5;Tuesday;Sunday;138.33;1740
DTW;LAS;Online Other;99;Tuesday;Wednesday;112.19;1740
DTW;LAS;Orbitz;33;Thursday;Tuesday;134.89;1740
DTW;LAS;Online Other;18;Wednesday;Sunday;249.4566667;1740
DTW;LAS;Offline;149;Friday;Sunday;104.67;1740
DTW;LAS;Orbitz;62;Tuesday;Monday;124.65;1740
DTW;LAS;Orbitz;66;Tuesday;Friday;124.65;1740
DTW;LAS;Expedia;42;Thursday;Thursday;161.86;1740
DTW;LAS;Orbitz;17;Monday;Thursday;278.14;1740
DTW;LAS;Offline;29;Thursday;Friday;187.7469231;1740
DTW;LAS;Online Other;1;Sunday;Monday;761.64;1740
DTW;LAS;Offline;67;Saturday;Wednesday;87.44;1740
DTW;LAS;Expedia;11;Monday;Friday;167.44;1740
DTW;LAS;Travelocity;6;Thursday;Wednesday;104.185;1740
DTW;LAS;Online Other;89;Monday;Saturday;146.725;1740
DTW;LAS;Offline;69;Tuesday;Monday;105.68;1740
DTW;LAS;Travelocity;106;Friday;Saturday;82.79;1740
DTW;LAS;Travelocity;23;Thursday;Saturday;139.8433333;1740
DTW;LAS;Expedia;24;Monday;Thursday;169.3;1740
DTW;LAS;Orbitz;17;Saturday;Tuesday;107.91;1740
DTW;LAS;Offline;136;Wednesday;Saturday;112.25;1740
DTW;LAS;Offline;54;Friday;Wednesday;120.0127273;1740
DTW;LAS;Orbitz;69;Tuesday;Monday;82.79;1740
DTW;LAS;Offline;34;Friday;Thursday;196.8354545;1740
DTW;LAS;Offline;39;Sunday;Thursday;196.2257143;1740
DTW;LAS;Offline;169;Tuesday;Wednesday;133.95;1740
DTW;LAS;Offline;123;Monday;Friday;126.975;1740
DTW;LAS;Online Other;12;Tuesday;Sunday;146.9016667;1740
DTW;LAS;Offline;134;Wednesday;Thursday;124.65;1740
DTW;LAS;Online Other;25;Wednesday;Sunday;136.96;1740
DTW;LAS;Online Other;66;Friday;Monday;112.19;1740
DTW;LAS;Online Other;8;Monday;Tuesday;148.18;1740
DTW;LAS;Offline;12;Sunday;Friday;163.1425;1740
DTW;LAS;Offline;171;Wednesday;Saturday;123.96;1740
DTW;LAS;Orbitz;12;Tuesday;Sunday;278.14;1740
DTW;LAS;Offline;155;Wednesday;Thursday;124.65;1740
DTW;LAS;Offline;162;Wednesday;Thursday;106.05;1740
DTW;LAS;Offline;49;Monday;Monday;139.71;1740
DTW;LAS;Orbitz;6;Monday;Sunday;262.325;1740
DTW;LAS;Offline;25;Tuesday;Saturday;158.818;1740
DTW;LAS;Online Other;12;Sunday;Friday;168.37;1740
DTW;LAS;Offline;49;Thursday;Thursday;161.4183333;1740
DTW;LAS;Expedia;32;Wednesday;Sunday;149.485;1740
DTW;LAS;Orbitz;8;Sunday;Monday;87.44;1740
DTW;LAS;Offline;53;Thursday;Monday;114.424;1740
DTW;LAS;Expedia;17;Wednesday;Saturday;169.31;1740
DTW;LAS;Travelocity;12;Thursday;Tuesday;173.49;1740
DTW;LAS;Expedia;13;Monday;Sunday;278.14;1740
DTW;LAS;Offline;65;Friday;Sunday;145;1740
DTW;LAS;Online Other;74;Wednesday;Sunday;74.51;1740
DTW;LAS;Offline;2;Saturday;Monday;255.7163636;1740
DTW;LAS;Expedia;15;Monday;Tuesday;219.085;1740
DTW;LAS;Orbitz;80;Tuesday;Friday;124.65;1740
DTW;LAS;Expedia;20;Thursday;Wednesday;159.07;1740
DTW;LAS;Travelocity;25;Tuesday;Saturday;124.79;1740
DTW;LAS;Offline;15;Wednesday;Thursday;200.6435294;1740
DTW;LAS;Expedia;48;Monday;Sunday;133.955;1740
DTW;LAS;Expedia;38;Saturday;Tuesday;96.75;1740
DTW;LAS;Offline;18;Monday;Friday;179.4366667;1740
DTW;LAS;Online Other;41;Friday;Thursday;166.17;1740
DTW;LAS;Online Other;32;Wednesday;Sunday;162.79;1740
DTW;LAS;Offline;37;Tuesday;Thursday;191.6880769;1740
DTW;LAS;Offline;200;Monday;Friday;129.3;1740
DTW;LAS;Expedia;6;Saturday;Friday;246.51;1740
DTW;LAS;Offline;5;Monday;Saturday;243.2866667;1740
DTW;LAS;Online Other;2;Friday;Sunday;434.59;1740
DTW;LAS;Online Other;31;Monday;Thursday;115.35;1740
DTW;LAS;Online Other;15;Wednesday;Thursday;227.3125;1740
DTW;LAS;Travelocity;22;Saturday;Sunday;206.51;1740
DTW;LAS;Expedia;20;Monday;Sunday;278.14;1740
DTW;LAS;Online Other;68;Friday;Wednesday;88.74666667;1740
DTW;LAS;Offline;6;Saturday;Friday;164.0985714;1740
DTW;LAS;Orbitz;2;Friday;Sunday;140.47;1740
DTW;LAS;Travelocity;56;Thursday;Thursday;166.51;1740
DTW;LAS;Expedia;3;Sunday;Wednesday;82.32;1740
DTW;LAS;Travelocity;4;Friday;Tuesday;121.33;1740
DTW;LAS;Offline;145;Sunday;Friday;98.28;1740
DTW;LAS;Online Other;61;Thursday;Tuesday;74.51;1740
DTW;LAS;Online Other;83;Friday;Thursday;74.51;1740
DTW;LAS;Offline;139;Tuesday;Monday;106.05;1740
DTW;LAS;Orbitz;134;Monday;Tuesday;92.1;1740
DTW;LAS;Offline;26;Thursday;Tuesday;107.9157143;1740
DTW;LAS;Online Other;35;Tuesday;Tuesday;103.82;1740
DTW;LAS;Online Other;152;Monday;Saturday;140.65;1740
DTW;LAS;Offline;3;Sunday;Wednesday;160.5173077;1740
DTW;LAS;Travelocity;29;Saturday;Sunday;278.14;1740
DTW;LAS;Travelocity;5;Monday;Saturday;175.5066667;1740
DTW;LAS;Travelocity;82;Saturday;Thursday;161.86;1740
DTW;LAS;Offline;45;Sunday;Wednesday;115.35;1740
DTW;LAS;Orbitz;48;Friday;Thursday;184.65;1740
DTW;LAS;Expedia;67;Sunday;Thursday;161.86;1740
DTW;LAS;Orbitz;20;Monday;Sunday;163.72;1740
DTW;LAS;Offline;59;Saturday;Tuesday;118.475;1740
DTW;LAS;Offline;9;Friday;Sunday;217.3130769;1740
DTW;LAS;Expedia;65;Wednesday;Friday;124.65;1740
DTW;LAS;Travelocity;48;Friday;Thursday;184.06;1740
DTW;LAS;Offline;22;Monday;Tuesday;136.2063636;1740
DTW;LAS;Offline;48;Sunday;Saturday;151.85;1740
DTW;LAS;Online Other;45;Friday;Monday;138.885;1740
DTW;LAS;Offline;81;Thursday;Monday;110.6966667;1740
DTW;LAS;Offline;75;Sunday;Friday;126.1325;1740
DTW;LAS;Online Other;5;Wednesday;Monday;142.325;1740
DTW;LAS;Orbitz;13;Saturday;Friday;209.31;1740
DTW;LAS;Offline;70;Thursday;Thursday;117.4165;1740
DTW;LAS;Orbitz;81;Thursday;Monday;113.025;1740
DTW;LAS;Offline;108;Tuesday;Friday;135.16;1740
DTW;LAS;Offline;27;Monday;Sunday;188.9388889;1740
DTW;LAS;Online Other;27;Thursday;Wednesday;134.415;1740
DTW;LAS;Offline;21;Wednesday;Wednesday;137.74;1740
DTW;LAS;Expedia;50;Saturday;Sunday;142.79;1740
DTW;LAS;Expedia;55;Sunday;Saturday;120;1740
DTW;LAS;Orbitz;22;Thursday;Friday;162.79;1740
DTW;LAS;Expedia;18;Friday;Tuesday;135.12;1740
DTW;LAS;Travelocity;77;Monday;Monday;103.72;1740
DTW;LAS;Orbitz;82;Friday;Wednesday;106.05;1740
DTW;LAS;Offline;51;Thursday;Saturday;131.6283333;1740
DTW;LAS;Offline;47;Saturday;Thursday;165.06625;1740
DTW;LAS;Expedia;77;Thursday;Thursday;161.86;1740
DTW;LAS;Orbitz;33;Wednesday;Monday;96.75;1740
DTW;LAS;Travelocity;82;Thursday;Tuesday;82.79;1740
DTW;LAS;Travelocity;59;Thursday;Sunday;106.05;1740
DTW;LAS;Travelocity;55;Friday;Thursday;152.56;1740
DTW;LAS;Offline;80;Saturday;Tuesday;82.79;1740
DTW;LAS;Online Other;57;Wednesday;Thursday;116.555;1740
DTW;LAS;Offline;62;Saturday;Friday;150.215;1740
DTW;LAS;Offline;14;Saturday;Saturday;151.515;1740
DTW;LAS;Travelocity;33;Thursday;Tuesday;115.35;1740
DTW;LAS;Offline;122;Tuesday;Friday;123.2466667;1740
DTW;LAS;Offline;40;Tuesday;Sunday;183.134;1740
DTW;LAS;Online Other;32;Monday;Friday;151.8625;1740
DTW;LAS;Expedia;2;Thursday;Saturday;103.26;1740
DTW;LAS;Online Other;22;Tuesday;Wednesday;125.12;1740
DTW;LAS;Orbitz;77;Thursday;Thursday;124.65;1740
DTW;LAS;Orbitz;18;Friday;Tuesday;103.26;1740
DTW;LAS;Travelocity;46;Tuesday;Saturday;145.12;1740
DTW;LAS;Offline;34;Thursday;Wednesday;142.9813889;1740
DTW;LAS;Offline;108;Saturday;Tuesday;82.79;1740
DTW;LAS;Expedia;73;Thursday;Sunday;124.65;1740
DTW;LAS;Offline;200;Thursday;Monday;106.05;1740
DTW;LAS;Online Other;29;Thursday;Friday;161.6686667;1740
DTW;LAS;Expedia;6;Tuesday;Monday;164.6833333;1740
DTW;LAS;Offline;71;Saturday;Sunday;129.3;1740
DTW;LAS;Orbitz;40;Tuesday;Sunday;133.96;1740
DTW;LAS;Online Other;34;Monday;Sunday;210.4211111;1740
DTW;LAS;Offline;66;Friday;Monday;161.32;1740
DTW;LAS;Offline;53;Tuesday;Saturday;132.4823077;1740
DTW;LAS;Orbitz;29;Thursday;Friday;121.86;1740
DTW;LAS;Expedia;47;Tuesday;Sunday;166.51;1740
DTW;LAS;Expedia;78;Saturday;Sunday;106.045;1740
DTW;LAS;Offline;78;Saturday;Sunday;106.045;1740
DTW;LAS;Offline;29;Tuesday;Wednesday;125.7539286;1740
DTW;LAS;Travelocity;35;Sunday;Sunday;126.51;1740
DTW;LAS;Expedia;61;Saturday;Thursday;157.21;1740
DTW;LAS;Travelocity;38;Tuesday;Friday;192.52;1740
DTW;LAS;Travelocity;126;Monday;Monday;106.05;1740
DTW;LAS;Offline;192;Tuesday;Friday;92.1;1740
DTW;LAS;Offline;61;Saturday;Thursday;147.91;1740
DTW;LAS;Offline;138;Friday;Wednesday;96.745;1740
DTW;LAS;Online Other;36;Wednesday;Thursday;188.16;1740
DTW;LAS;Expedia;2;Wednesday;Friday;149.035;1740
DTW;LAS;Expedia;60;Tuesday;Saturday;124.65;1740
DTW;LAS;Offline;86;Wednesday;Friday;111.27875;1740
DTW;LAS;Online Other;47;Thursday;Tuesday;92.65333333;1740
DTW;LAS;Expedia;74;Wednesday;Sunday;98.29333333;1740
DTW;LAS;Orbitz;25;Friday;Tuesday;206.51;1740
DTW;LAS;Offline;43;Monday;Tuesday;109.2011111;1740
DTW;LAS;Offline;2;Wednesday;Friday;207.3224194;1740
DTW;LAS;Offline;59;Monday;Thursday;147.2125;1740
DTW;LAS;Orbitz;85;Saturday;Sunday;124.65;1740
DTW;LAS;Travelocity;51;Monday;Wednesday;124.65;1740
DTW;LAS;Offline;19;Tuesday;Sunday;244.2135714;1740
DTW;LAS;Expedia;15;Wednesday;Thursday;95.81333333;1740
DTW;LAS;Offline;92;Saturday;Sunday;114.185;1740
DTW;LAS;Expedia;63;Friday;Friday;141.7066667;1740
DTW;LAS;Travelocity;105;Friday;Friday;124.65;1740
DTW;LAS;Online Other;35;Wednesday;Wednesday;95.445;1740
DTW;LAS;Expedia;43;Wednesday;Thursday;164.185;1740
DTW;LAS;Offline;72;Sunday;Tuesday;81.905;1740
DTW;LAS;Offline;99;Saturday;Sunday;106.05;1740
DTW;LAS;Expedia;67;Tuesday;Saturday;106.045;1740
DTW;LAS;Orbitz;59;Monday;Thursday;133.96;1740
DTW;LAS;Offline;35;Saturday;Saturday;149.8466667;1740
DTW;LAS;Offline;128;Monday;Wednesday;106.05;1740
DTW;LAS;Offline;77;Tuesday;Tuesday;91.7175;1740
DTW;LAS;Orbitz;2;Wednesday;Friday;171.3325;1740
DTW;LAS;Expedia;61;Tuesday;Sunday;101.395;1740
DTW;LAS;Offline;24;Tuesday;Friday;189.6755556;1740
DTW;LAS;Expedia;61;Thursday;Tuesday;87.44;1740
DTW;LAS;Offline;113;Sunday;Monday;99.07;1740
DTW;LAS;Offline;94;Friday;Monday;124.65;1740
DTW;LAS;Travelocity;2;Wednesday;Friday;278.14;1740
DTW;LAS;Offline;61;Tuesday;Sunday;129.8557937;1740
DTW;LAS;Online Other;5;Friday;Wednesday;147.1425;1740
DTW;LAS;Expedia;7;Sunday;Sunday;107.91;1740
DTW;LAS;Expedia;39;Friday;Tuesday;96.75;1740
DTW;LAS;Online Other;46;Monday;Friday;148.3475;1740
DTW;LAS;Expedia;42;Saturday;Saturday;143.26;1740
DTW;LAS;Offline;22;Sunday;Monday;126.51;1740
DTW;LAS;Orbitz;20;Thursday;Wednesday;126.51;1740
DTW;LAS;Online Other;61;Tuesday;Sunday;128.93;1740
DTW;LAS;Travelocity;61;Tuesday;Sunday;106.0466667;1740
DTW;LAS;Expedia;24;Wednesday;Saturday;189.55;1740
DTW;LAS;Travelocity;72;Saturday;Monday;87.44;1740
DTW;LAS;Offline;122;Friday;Monday;87.44;1740
DTW;LAS;Offline;55;Monday;Sunday;157.3264286;1740
DTW;LAS;Offline;4;Saturday;Wednesday;245.295;1740
DTW;LAS;Offline;9;Wednesday;Friday;254.3654545;1740
DTW;LAS;Offline;107;Wednesday;Friday;124.65;1740
DTW;LAS;Online Other;94;Wednesday;Saturday;112.19;1740
DTW;LAS;Online Other;20;Friday;Thursday;219.14;1740
DTW;LAS;Expedia;86;Thursday;Saturday;124.65;1740
DTW;LAS;Offline;178;Friday;Monday;106.05;1740
DTW;LAS;Offline;104;Sunday;Saturday;106.05;1740
DTW;LAS;Expedia;49;Wednesday;Wednesday;113.8;1740
DTW;LAS;Orbitz;26;Wednesday;Monday;188.23;1740
DTW;LAS;Travelocity;91;Tuesday;Tuesday;143.26;1740
DTW;LAS;Online Other;9;Wednesday;Friday;188.37;1740
DTW;LAS;Offline;75;Thursday;Tuesday;161.86;1740
DTW;LAS;Online Other;126;Thursday;Thursday;112.19;1740
DTW;LAS;Expedia;75;Tuesday;Sunday;87.44;1740
DTW;LAS;Offline;46;Friday;Tuesday;118.05625;1740
DTW;LAS;Offline;100;Saturday;Monday;124.65;1740
DTW;LAS;Expedia;92;Wednesday;Thursday;109.1466667;1740
DTW;LAS;Expedia;62;Thursday;Wednesday;145.65;1740
DTW;LAS;Travelocity;90;Friday;Thursday;124.65;1740
DTW;LAS;Online Other;75;Tuesday;Sunday;112.19;1740
DTW;LAS;Offline;52;Sunday;Wednesday;104.885;1740
DTW;LAS;Online Other;116;Wednesday;Sunday;112.19;1740
DTW;LAS;Offline;128;Wednesday;Friday;118.42;1740
DTW;LAS;Expedia;53;Friday;Tuesday;110.7;1740
DTW;LAS;Expedia;82;Thursday;Tuesday;102.9466667;1740
DTW;LAS;Offline;125;Sunday;Saturday;86.56;1740
DTW;LAS;Travelocity;59;Wednesday;Saturday;161.86;1740
DTW;LAS;Online Other;161;Thursday;Thursday;95.44;1740
DTW;LAS;Offline;60;Monday;Friday;147.2108333;1740
DTW;LAS;Travelocity;56;Saturday;Saturday;124.65;1740
DTW;LAS;Offline;80;Monday;Thursday;126.6442857;1740
DTW;LAS;Travelocity;103;Saturday;Thursday;143.26;1740
DTW;LAS;Expedia;88;Tuesday;Saturday;103.72;1740
DTW;LAS;Offline;27;Friday;Thursday;236.7475;1740
DTW;LAS;Offline;112;Wednesday;Wednesday;115.35;1740
DTW;LAS;Online Other;33;Thursday;Tuesday;104.3733333;1740
DTW;LAS;Expedia;16;Monday;Wednesday;92.1;1740
DTW;LAS;Offline;167;Sunday;Saturday;106.05;1740
DTW;LAS;Online Other;5;Thursday;Tuesday;133.95;1740
DTW;LAS;Offline;1;Sunday;Monday;157.5170588;1740
DTW;LAS;Expedia;51;Friday;Sunday;78.14;1740
DTW;LAS;Online Other;104;Friday;Thursday;112.19;1740
DTW;LAS;Travelocity;63;Saturday;Saturday;129.3;1740
DTW;LAS;Orbitz;80;Monday;Thursday;124.65;1740
DTW;LAS;Offline;6;Friday;Thursday;268.8477778;1740
DTW;LAS;Travelocity;23;Tuesday;Thursday;205.12;1740
DTW;LAS;Expedia;17;Saturday;Tuesday;150.705;1740
DTW;LAS;Online Other;71;Monday;Tuesday;76.605;1740
DTW;LAS;Travelocity;88;Tuesday;Saturday;82.79;1740
DTW;LAS;Expedia;57;Tuesday;Wednesday;99.07;1740
DTW;LAS;Offline;91;Friday;Friday;123.49;1740
DTW;LAS;Travelocity;69;Monday;Sunday;82.79;1740
DTW;LAS;Offline;140;Wednesday;Wednesday;106.05;1740
DTW;LAS;Online Other;2;Tuesday;Thursday;464.19;1740
DTW;LAS;Offline;114;Thursday;Saturday;184.4;1740
DTW;LAS;Orbitz;60;Friday;Tuesday;87.44;1740
DTW;LAS;Online Other;19;Friday;Wednesday;143.16;1740
DTW;LAS;Offline;12;Tuesday;Sunday;222.606;1740
DTW;LAS;Online Other;40;Wednesday;Monday;162.79;1740
DTW;LAS;Online Other;87;Monday;Thursday;116.37;1740
DTW;LAS;Offline;76;Monday;Sunday;105.057;1740
DTW;LAS;Online Other;78;Monday;Tuesday;93.35;1740
DTW;LAS;Offline;77;Saturday;Saturday;99.84333333;1740
DTW;LAS;Orbitz;110;Thursday;Tuesday;82.79;1740
DTW;LAS;Expedia;21;Thursday;Thursday;159.07;1740
DTW;LAS;Orbitz;6;Friday;Thursday;103.72;1740
DTW;LAS;Offline;74;Saturday;Wednesday;95.814;1740
DTW;LAS;Orbitz;35;Sunday;Sunday;81.86;1740
DTW;LAS;Travelocity;74;Saturday;Wednesday;87.44;1740
DTW;LAS;Offline;85;Monday;Tuesday;113.025;1740
DTW;LAS;Offline;18;Thursday;Monday;164.357;1740
DTW;LAS;Expedia;84;Saturday;Saturday;124.65;1740
DTW;LAS;Offline;71;Wednesday;Thursday;136.86;1740
DTW;LAS;Offline;47;Wednesday;Monday;125.1022222;1740
DTW;LAS;Offline;180;Thursday;Tuesday;106.05;1740
DTW;LAS;Offline;26;Friday;Wednesday;139.6008333;1740
DTW;LAS;Offline;109;Tuesday;Saturday;105.6966667;1740
DTW;LAS;Offline;21;Thursday;Thursday;212.5591667;1740
DTW;LAS;Offline;27;Sunday;Saturday;155.11625;1740
DTW;LAS;Expedia;8;Tuesday;Wednesday;80.95;1740
DTW;LAS;Travelocity;85;Monday;Tuesday;82.79;1740
DTW;LAS;Offline;107;Tuesday;Thursday;124.65;1740
DTW;LAS;Travelocity;3;Friday;Monday;103.72;1740
DTW;LAS;Expedia;87;Sunday;Wednesday;124.65;1740
DTW;LAS;Offline;80;Friday;Monday;103.72;1740
DTW;LAS;Expedia;109;Sunday;Thursday;124.65;1740
DTW;LAS;Offline;38;Thursday;Sunday;196.5792857;1740
DTW;LAS;Offline;8;Tuesday;Wednesday;162.2992308;1740
DTW;LAS;Expedia;81;Monday;Friday;124.65;1740
DTW;LAS;Online Other;28;Tuesday;Tuesday;120.56;1740
DTW;LAS;Online Other;9;Tuesday;Thursday;116.745;1740
DTW;LAS;Offline;116;Tuesday;Saturday;96.745;1740
DTW;LAS;Offline;26;Saturday;Thursday;237.3428571;1740
DTW;LAS;Offline;17;Wednesday;Saturday;164.462;1740
DTW;LAS;Expedia;90;Monday;Sunday;124.65;1740
DTW;LAS;Travelocity;23;Monday;Wednesday;162.79;1740
DTW;LAS;Travelocity;21;Thursday;Thursday;77.21;1740
DTW;LAS;Expedia;25;Thursday;Monday;159.07;1740
DTW;LAS;Offline;10;Friday;Monday;187.435;1740
DTW;LAS;Orbitz;9;Tuesday;Thursday;209.31;1740
DTW;LAS;Orbitz;56;Sunday;Sunday;87.44;1740
DTW;LAS;Expedia;126;Friday;Friday;129.3;1740
DTW;LAS;Online Other;101;Monday;Thursday;112.19;1740
DTW;LAS;Expedia;30;Wednesday;Friday;129.1366667;1740
DTW;LAS;Orbitz;4;Wednesday;Sunday;140.47;1740
DTW;LAS;Offline;95;Friday;Tuesday;98.29333333;1740
DTW;LAS;Travelocity;71;Friday;Saturday;129.3;1740
DTW;LAS;Offline;30;Monday;Wednesday;162.7672222;1740
DTW;LAS;Online Other;149;Tuesday;Thursday;112.19;1740
DTW;LAS;Offline;108;Sunday;Wednesday;97.71666667;1740
DTW;LAS;Travelocity;87;Wednesday;Saturday;82.79;1740
DTW;LAS;Offline;144;Tuesday;Saturday;106.05;1740
DTW;LAS;Expedia;61;Wednesday;Monday;96.745;1740
DTW;LAS;Offline;42;Wednesday;Wednesday;137.68;1740
DTW;LAS;Offline;78;Tuesday;Wednesday;87.687;1740
DTW;LAS;Travelocity;18;Monday;Friday;179.23;1740
DTW;LAS;Online Other;72;Tuesday;Thursday;112.19;1740
DTW;LAS;Offline;35;Friday;Friday;194.012;1740
DTW;LAS;Offline;115;Monday;Thursday;129.3;1740
DTW;LAS;Orbitz;119;Saturday;Saturday;87.44;1740
DTW;LAS;Offline;104;Monday;Sunday;112.19;1740
DTW;LAS;Offline;165;Friday;Tuesday;87.44;1740
DTW;LAS;Offline;28;Monday;Monday;162.32;1740
DTW;LAS;Orbitz;42;Saturday;Saturday;145.12;1740
DTW;LAS;Online Other;58;Wednesday;Friday;112.19;1740
DTW;LAS;Online Other;63;Thursday;Thursday;130.3233333;1740
DTW;LAS;Orbitz;26;Tuesday;Sunday;166.51;1740
DTW;LAS;Offline;147;Saturday;Saturday;106.05;1740
DTW;LAS;Online Other;11;Wednesday;Sunday;248.235;1740
DTW;LAS;Travelocity;91;Wednesday;Wednesday;106.05;1740
DTW;LAS;Offline;101;Wednesday;Saturday;117.398;1740
DTW;LAS;Offline;154;Saturday;Saturday;96.745;1740
DTW;LAS;Offline;68;Wednesday;Monday;120;1740
DTW;LAS;Orbitz;11;Wednesday;Sunday;81.86;1740
DTW;LAS;Offline;98;Wednesday;Wednesday;124.6525;1740
DTW;LAS;Travelocity;30;Wednesday;Friday;81.86;1740
DTW;LAS;Offline;43;Friday;Saturday;153.1711111;1740
DTW;LAS;Online Other;25;Monday;Friday;167.86;1740
DTW;LAS;Expedia;75;Wednesday;Monday;120;1740
DTW;LAS;Online Other;14;Tuesday;Tuesday;109.67;1740
DTW;LAS;Expedia;35;Monday;Monday;137.61;1740
DTW;LAS;Offline;75;Wednesday;Monday;108.3725;1740
DTW;LAS;Offline;132;Saturday;Friday;126.3;1740
DTW;LAS;Offline;5;Saturday;Thursday;241.01;1740
DTW;LAS;Travelocity;16;Thursday;Saturday;159.07;1740
DTW;LAS;Offline;6;Sunday;Saturday;131.9;1740
DTW;LAS;Online Other;75;Wednesday;Monday;93.35;1740
DTW;LAS;Offline;100;Friday;Sunday;124.65;1740
DTW;LAS;Offline;160;Thursday;Wednesday;106.05;1740
DTW;LAS;Orbitz;14;Tuesday;Tuesday;99.765;1740
DTW;LAS;Offline;18;Wednesday;Sunday;237.564;1740
DTW;LAS;Orbitz;1;Thursday;Friday;160.87875;1740
DTW;LAS;Expedia;5;Sunday;Friday;135.815;1740
DTW;LAS;Orbitz;108;Wednesday;Saturday;124.65;1740
DTW;LAS;Offline;15;Friday;Saturday;144.8627273;1740
DTW;LAS;Travelocity;33;Sunday;Friday;81.86;1740
DTW;LAS;Offline;60;Saturday;Wednesday;129.305;1740
DTW;LAS;Online Other;52;Friday;Monday;99.63;1740
DTW;LAS;Orbitz;35;Monday;Monday;166.51;1740
DTW;LAS;Offline;59;Sunday;Wednesday;101.9511111;1740
DTW;LAS;Offline;56;Wednesday;Wednesday;121.2042857;1740
DTW;LAS;Online Other;50;Tuesday;Wednesday;133.11;1740
DTW;LAS;Offline;37;Sunday;Tuesday;111.63;1740
DTW;LAS;Expedia;50;Sunday;Monday;108.838;1740
DTW;LAS;Offline;119;Sunday;Sunday;129.3;1740
DTW;LAS;Online Other;44;Monday;Wednesday;118.465;1740
DTW;LAS;Online Other;18;Friday;Tuesday;107.5333333;1740
DTW;LAS;Expedia;58;Thursday;Saturday;161.86;1740
DTW;LAS;Expedia;8;Wednesday;Thursday;156.285;1740
DTW;LAS;Offline;21;Tuesday;Tuesday;126.5732813;1740
DTW;LAS;Offline;129;Wednesday;Saturday;93.35333333;1740
DTW;LAS;Orbitz;13;Sunday;Saturday;96.74;1740
DTW;LAS;Expedia;41;Wednesday;Tuesday;96.75;1740
DTW;LAS;Orbitz;18;Saturday;Wednesday;87.91;1740
DTW;LAS;Expedia;10;Wednesday;Saturday;187.91;1740
DTW;LAS;Expedia;20;Sunday;Saturday;147.21;1740
DTW;LAS;Orbitz;129;Wednesday;Saturday;96.74;1740
DTW;LAS;Offline;73;Tuesday;Friday;136.7716667;1740
DTW;LAS;Travelocity;16;Friday;Sunday;278.14;1740
DTW;LAS;Expedia;74;Saturday;Wednesday;110.7;1740
DTW;LAS;Offline;8;Thursday;Friday;193.3607143;1740
DTW;LAS;Orbitz;1;Tuesday;Wednesday;81.86;1740
DTW;LAS;Offline;8;Saturday;Sunday;250.2333333;1740
DTW;LAS;Orbitz;96;Wednesday;Monday;124.65;1740
DTW;LAS;Offline;113;Friday;Saturday;124.65;1740
DTW;LAS;Orbitz;21;Tuesday;Tuesday;81.86;1740
DTW;LAS;Online Other;8;Wednesday;Thursday;234.5925;1740
DTW;LAS;Offline;36;Wednesday;Thursday;207.8918182;1740
DTW;LAS;Offline;67;Wednesday;Sunday;148.5785714;1740
DTW;LAS;Expedia;24;Sunday;Wednesday;145.12;1740
DTW;LAS;Travelocity;1;Tuesday;Wednesday;98.02;1740
DTW;LAS;Travelocity;21;Tuesday;Tuesday;115.66;1740
DTW;LAS;Expedia;171;Wednesday;Saturday;87.44;1740
DTW;LAS;Offline;19;Saturday;Thursday;206.9285417;1740
DTW;LAS;Orbitz;30;Tuesday;Thursday;200.48;1740
